year,state_id,lgearnwke,non_missing_obs,in_lab_force,unemp,uhourse,state,first_dif_lnwage,prev_lnwage,prev_unemp,prev_uhourse,prev_first_dif_lnwage
1986,VT,5.4290662,.65260547,.20595534,.050000001,35.600761,13,.092916965,5.3361492,.034843206,34.582329,.082645893
1987,VT,5.3880525,.68261963,.16876574,.036363635,34.948341,13,-.041013718,5.4290662,.050000001,35.600761,.092916965
1988,VT,5.6031761,.67948717,.1923077,.01904762,37.38868,13,.21512365,5.3880525,.036363635,34.948341,-.041013718
1989,VT,5.5743136,.62878788,0,.015151516,34.931728,13,-.028862476,5.6031761,.01904762,37.38868,.21512365
1990,VT,5.6485839,.71128607,0,.05511811,35.033211,13,.074270248,5.5743136,.015151516,34.931728,-.028862476
1991,VT,5.7031369,.63049096,0,.03875969,35.536884,13,.054553032,5.6485839,.05511811,35.033211,.074270248
1992,VT,5.7713032,.71349865,0,.038567495,36.034748,13,.068166256,5.7031369,.03875969,35.536884,.054553032
1993,VT,5.7281923,.71468925,0,.053672317,34.537548,13,-.043110847,5.7713032,.038567495,36.034748,.068166256
1994,VT,5.833899,.66219836,.18230563,.039344262,34.704453,13,.10570669,5.7281923,.053672317,34.537548,-.043110847
1995,VT,5.8525033,.69047618,.18809524,.032258064,34.437931,13,.018604279,5.833899,.039344262,34.704453,.10570669
1996,VT,5.8763022,.67424244,.14141414,.055882353,35.097378,13,.023798943,5.8525033,.032258064,34.437931,.018604279
1997,VT,5.8399186,.72086722,.15718158,.012861736,33.097744,13,-.036383629,5.8763022,.055882353,35.097378,.023798943
1998,VT,5.8191524,.74338627,.13492064,.0091743115,33.900356,13,-.020766258,5.8399186,.012861736,33.097744,-.036383629
1999,VT,5.9500895,.69496024,.15384616,.031347964,35.263359,13,.1309371,5.8191524,.0091743115,33.900356,-.020766258
1979,WA,5.1380882,.47884941,.40101522,.081920907,35.459366,91,,,,,
1980,WA,5.239522,.54738331,.34936351,.067391306,35.602066,91,.10143375,5.1380882,.081920907,35.459366,
1981,WA,5.3334475,.53333336,.34393939,.094688222,35.43182,91,.093925476,5.239522,.067391306,35.602066,.10143375
1982,WA,5.4051065,.55259025,.31868133,.089861751,35.06818,91,.071659088,5.3334475,.094688222,35.43182,.093925476
1983,WA,5.4035144,.54021245,.3080425,.08991228,35.120785,91,-.0015921593,5.4051065,.089861751,35.06818,.071659088
1984,WA,5.4951434,.56666666,.29122806,.094059408,37.13932,91,.091629028,5.4035144,.08991228,35.120785,-.0015921593
1985,WA,5.5041838,.59681094,.27334851,.05956113,35.095421,91,.0090403557,5.4951434,.094059408,37.13932,.091629028
1986,WA,5.6378584,.58943087,.28861788,.059999999,37.144829,91,.13367462,5.5041838,.05956113,35.095421,.0090403557
1987,WA,5.5342207,.59302324,.25,.082687341,35.124184,91,-.1036377,5.6378584,.059999999,37.144829,.13367462
1988,WA,5.617938,.62927759,.23193917,.064356439,35.788521,91,.083717346,5.5342207,.082687341,35.124184,-.1036377
1989,WA,5.6516852,.63600785,0,.029354207,36.556923,91,.033747196,5.617938,.064356439,35.788521,.083717346
1990,WA,5.792274,.64609802,0,.027223231,37.030899,91,.14058876,5.6516852,.029354207,36.556923,.033747196
1991,WA,5.8390474,.66051662,0,.029520296,36.790504,91,.046773434,5.792274,.027223231,37.030899,.14058876
1992,WA,5.862144,.64670658,0,.041916169,36.336418,91,.023096561,5.8390474,.029520296,36.790504,.046773434
1993,WA,6.0265951,.64031619,0,.037549406,36.858025,91,.16445112,5.862144,.041916169,36.336418,.023096561
1994,WA,5.7954741,.61589402,.23178808,.060344826,32.046597,91,-.23112106,6.0265951,.037549406,36.858025,.16445112
1995,WA,5.8261404,.63278008,.25518674,.030640669,32.767212,91,.030666351,5.7954741,.060344826,32.046597,-.23112106
1996,WA,5.9192014,.64285713,.21836735,.067885116,34.009525,91,.09306097,5.8261404,.030640669,32.767212,.030666351
1997,WA,5.9925122,.65346533,.23960397,.028645834,34.760605,91,.073310852,5.9192014,.067885116,34.009525,.09306097
1998,WA,5.9874134,.65148515,.23366337,.025839793,32.951366,91,-.0050988197,5.9925122,.028645834,34.760605,.073310852
1999,WA,6.1276178,.68800002,.2,.029999999,35.694767,91,.14020443,5.9874134,.025839793,32.951366,-.0050988197
1979,WI,4.8744984,.58917195,.33598727,.038369305,32.432434,35,,,,,
1980,WI,5.0785394,.56268656,.31791046,.067833699,33.798409,35,.204041,4.8744984,.038369305,32.432434,
1981,WI,5.1414142,.60837072,.28400597,.066805847,34.346436,35,.062874794,5.0785394,.067833699,33.798409,.204041
1982,WI,5.2299852,.62784094,.25,.081439391,33.592762,35,.088571072,5.1414142,.066805847,34.346436,.062874794
1983,WI,5.2578754,.62258065,.27258065,.075388029,33.849739,35,.027890205,5.2299852,.081439391,33.592762,.088571072
1984,WI,5.2771573,.6739496,.23697479,.050660793,33.872818,35,.019281864,5.2578754,.075388029,33.849739,.027890205
1985,WI,5.3904619,.61016947,.26365349,.071611255,36.166668,35,.11330462,5.2771573,.050660793,33.872818,.019281864
1986,WI,5.3309431,.62994838,.25129089,.071264371,34.234974,35,-.059518814,5.3904619,.071611255,36.166668,.11330462
1987,WI,5.3938084,.65523154,.22298457,.039735101,34.706806,35,.062865257,5.3309431,.071264371,34.234974,-.059518814
1988,WI,5.4436154,.73253834,.18568996,.020920502,35.327908,35,.049807072,5.3938084,.039735101,34.706806,.062865257
1989,WI,5.4987817,.70132011,0,.029702971,34.981178,35,.055166245,5.4436154,.020920502,35.327908,.049807072
1990,WI,5.6062012,.71337581,0,.039808918,35.486607,35,.10741949,5.4987817,.029702971,34.981178,.055166245
1991,WI,5.6346631,.73407644,0,.030254778,36.106289,35,.028461933,5.6062012,.039808918,35.486607,.10741949
1992,WI,5.712183,.73742139,0,.048742138,36.769722,35,.077519894,5.6346631,.030254778,36.106289,.028461933
1993,WI,5.765348,.76619273,0,.0521327,36.094845,35,.053164959,5.712183,.048742138,36.769722,.077519894
1994,WI,5.774972,.70566726,.16453382,.041575491,36.582901,35,.0096240044,5.765348,.0521327,36.094845,.053164959
1995,WI,5.807507,.75909877,.1507799,.024489796,34.668949,35,.032535076,5.774972,.041575491,36.582901,.0096240044
1996,WI,5.8687363,.77052242,.15485075,.017660044,34.4431,35,.061229229,5.807507,.024489796,34.668949,.032535076
1997,WI,5.9563031,.75145632,.14174758,.029411765,35.979328,35,.087566853,5.8687363,.017660044,34.4431,.061229229
1998,WI,6.0174985,.77425373,.13246268,.027956989,35.484337,35,.061195374,5.9563031,.029411765,35.979328,.087566853
1999,WI,5.9793954,.75356418,.16293278,.024330901,35.867569,35,-.038103104,6.0174985,.027956989,35.484337,.061195374
1979,WV,4.9313655,.40246913,.52345681,.07772021,36.80368,55,,,,,
1980,WV,5.0364318,.43758968,.48780489,.053221289,35.881966,55,.1050663,4.9313655,.07772021,36.80368,
1981,WV,5.1693859,.4283247,.49740931,.068728521,37.05645,55,.13295412,5.0364318,.053221289,35.881966,.1050663
1982,WV,5.197298,.38582677,.51377952,.12145749,36.040817,55,.02791214,5.1693859,.068728521,37.05645,.13295412
1983,WV,5.1622539,.41428572,.47346938,.15891473,35.753696,55,-.035044193,5.197298,.12145749,36.040817,.02791214
1984,WV,5.2664204,.47600767,.42418426,.086666666,36.564518,55,.10416651,5.1622539,.15891473,35.753696,-.035044193
1985,WV,5.3031001,.47239265,.40081799,.10921501,35.077923,55,.036679745,5.2664204,.086666666,36.564518,.10416651
1986,WV,5.2947955,.43643263,.47248578,.093525179,36.143478,55,-.0083045959,5.3031001,.10921501,35.077923,.036679745
1987,WV,5.3896337,.50181162,.39855072,.084337346,36.321301,55,.094838142,5.2947955,.093525179,36.143478,-.0083045959
1988,WV,5.4128318,.502693,.3913824,.08259587,36.632141,55,.023198128,5.3896337,.084337346,36.321301,.094838142
1989,WV,5.4016747,.52054793,0,.048923679,36.082706,55,-.011157036,5.4128318,.08259587,36.632141,.023198128
1990,WV,5.4423876,.55597723,0,.05882353,36.337883,55,.040712833,5.4016747,.048923679,36.082706,-.011157036
1991,WV,5.5885272,.51520914,0,.039923955,37.900368,55,.14613962,5.4423876,.05882353,36.337883,.040712833
1992,WV,5.4893255,.54334038,0,.044397462,35.252918,55,-.099201679,5.5885272,.039923955,37.900368,.14613962
1993,WV,5.644074,.55343509,0,.045801528,37.031036,55,.15474844,5.4893255,.044397462,35.252918,-.099201679
1994,WV,5.5644979,.56363636,.33939394,.058103975,33.720428,55,-.079576015,5.644074,.045801528,37.031036,.15474844
1995,WV,5.6663575,.56140351,.32358673,.08357349,34.635418,55,.10185957,5.5644979,.058103975,33.720428,-.079576015
1996,WV,5.7275724,.61228406,.30326295,.060606062,33.626961,55,.061214924,5.6663575,.08357349,34.635418,.10185957
1997,WV,5.775826,.58230454,.33744857,.04037267,33.752651,55,.048253536,5.7275724,.060606062,33.626961,.061214924
1998,WV,5.8698645,.57773107,.32352942,.043478262,35.410908,55,.094038486,5.775826,.04037267,33.752651,.048253536
1999,WV,5.8458691,.61697721,.30227745,.056379821,34.5,55,-.023995399,5.8698645,.043478262,35.410908,.094038486
1979,WY,4.9838777,.56174332,.30508474,.041811846,36.060345,83,,,,,
1980,WY,5.1147799,.59266055,.30275229,.028947368,35.486069,83,.13090229,4.9838777,.041811846,36.060345,
1981,WY,5.1601658,.60502285,.24429224,.021148037,35.279243,83,.045385838,5.1147799,.028947368,35.486069,.13090229
1982,WY,5.2342606,.58432305,.28503564,.03322259,34.365852,83,.074094772,5.1601658,.021148037,35.279243,.045385838
1983,WY,5.3101687,.58353513,.25181597,.058252428,34.921162,83,.075908184,5.2342606,.03322259,34.365852,.074094772
1984,WY,5.3690057,.56019658,.30466831,.028268551,36.065788,83,.058836937,5.3101687,.058252428,34.921162,.075908184
1985,WY,5.3257012,.59164733,.2737819,.057507988,36.05098,83,-.043304443,5.3690057,.028268551,36.065788,.058836937
1986,WY,5.3130875,.5667575,.25613078,.08791209,33.471153,83,-.012613773,5.3257012,.057507988,36.05098,-.043304443
1987,WY,5.3608255,.56999999,.285,.069930069,35.447369,83,.047738075,5.3130875,.08791209,33.471153,-.012613773
1988,WY,5.3945169,.63186812,.20879121,.038194444,35.321739,83,.033691406,5.3608255,.069930069,35.447369,.047738075
1989,WY,5.4832821,.59359604,0,.054187194,35.385891,83,.088765144,5.3945169,.038194444,35.321739,.033691406
1990,WY,5.5132065,.64542937,0,.060941827,35.815449,83,.029924393,5.4832821,.054187194,35.385891,.088765144
1991,WY,5.5829754,.62724936,0,.069408737,36.442623,83,.069768906,5.5132065,.060941827,35.815449,.029924393
1992,WY,5.5795293,.66226912,0,.034300793,36.223106,83,-.0034461021,5.5829754,.069408737,36.442623,.069768906
1993,WY,5.5688434,.67091835,0,.076530613,34.608364,83,-.010685921,5.5795293,.034300793,36.223106,-.0034461021
1994,WY,5.5584412,.62884158,.20803782,.020895522,34.466164,83,-.010402203,5.5688434,.076530613,34.608364,-.010685921
1995,WY,5.699048,.60742188,.2265625,.04040404,35.520901,83,.14060688,5.5584412,.020895522,34.466164,-.010402203
1996,WY,5.595674,.66531438,.21095334,.051413883,34.304878,83,-.103374,5.699048,.04040404,35.520901,.14060688
1997,WY,5.7816854,.66170216,.20638297,.026809651,36.051449,83,.18601131,5.595674,.051413883,34.304878,-.103374
1998,WY,5.6894417,.62800002,.206,.0302267,35.449043,83,-.092243671,5.7816854,.026809651,36.051449,.18601131
1999,WY,5.7504745,.66738659,.19438446,.045576409,33.200645,83,.061032772,5.6894417,.0302267,35.449043,-.092243671
